label,message,message_length,word_count,cleaned_message,processed_message
1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/reward. Ts&Cs apply.",114,17,dear voucher holder to claim this weeks offer at you pc please go to tscs apply,dear voucher holder claim week offer pc pleas go tsc appli
0,It vl bcum more difficult..,27,5,it vl bcum more difficult,vl bcum difficult
1,UR GOING 2 BAHAMAS! CallFREEFONE 08081560665 and speak to a live operator to claim either Bahamas cruise of£2000 CASH 18+only. To opt out txt X to 07786200117,158,27,ur going bahamas callfreefone and speak to a live operator to claim either bahamas cruise of cash only to opt out txt x to,ur go bahama callfreefon speak live oper claim either bahama cruis cash opt txt x
0,Havent still waitin as usual... Ü come back sch oredi?,54,10,havent still waitin as usual come back sch oredi,havent still waitin usual come back sch oredi
0,In meeting da. I will call you,30,7,in meeting da i will call you,meet da call
0,K k :-):-) then watch some films.,33,7,k k then watch some films,k k watch film
0,Does cinema plus drink appeal tomo? * Is a fr thriller by director i like on at mac at 8.30.,92,20,does cinema plus drink appeal tomo is a fr thriller by director i like on at mac at,cinema plu drink appeal tomo fr thriller director like mac
0,There the size of elephant tablets & u shove um up ur ass!!,59,13,there the size of elephant tablets u shove um up ur ass,size eleph tablet u shove um ur ass
0,"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. take cr da",160,31,so many people seems to be special at first sight but only very few will remain special to you till your last sight maintain them till life ends take cr da,mani peopl seem special first sight remain special till last sight maintain till life end take cr da
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",130,24,my parents my kidz my friends n my colleagues all screaming surprise and i was waiting on the sofa naked,parent kidz friend n colleagu scream surpris wait sofa nake
0,Dunno i juz askin cos i got a card got 20% off 4 a salon called hair sense so i tot it's da one ü cut ur hair. ,111,28,dunno i juz askin cos i got a card got off a salon called hair sense so i tot its da one cut ur hair,dunno juz askin co got card got salon call hair sens tot da one cut ur hair
0,Good morning pookie pie! Lol hope I didn't wake u up,52,11,good morning pookie pie lol hope i didnt wake u up,good morn pooki pie lol hope didnt wake u
0,MAYBE IF YOU WOKE UP BEFORE FUCKING 3 THIS WOULDN'T BE A PROBLEM.,65,13,maybe if you woke up before fucking this wouldnt be a problem,mayb woke fuck wouldnt problem
0,Happy birthday to you....dear.with lots of love.rakhesh NRI,59,8,happy birthday to youdearwith lots of loverakhesh nri,happi birthday youdearwith lot loverakhesh nri
0,Howz that persons story,23,4,howz that persons story,howz person stori
1,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate",153,30,this is the nd time we have tried contact u u have won the pound prize claim is easy call now only p per min btnationalrate,nd time tri contact u u pound prize claim easi call p per min btnationalr
0,X2  &lt;#&gt; . Are you going to get that,41,9,x ltgt are you going to get that,x ltgt go get
0,Hi neva worry bout da truth coz the truth will lead me 2 ur heart. Its the least a unique person like u deserve. Sleep tight or morning,136,28,hi neva worry bout da truth coz the truth will lead me ur heart its the least a unique person like u deserve sleep tight or morning,hi neva worri bout da truth coz truth lead ur heart least uniqu person like u deserv sleep tight morn
1,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039.SkilGme.TsCs087147403231Winawk!Age16+£1.50perWKsub,146,19,ur awarded a city break and could win a summer shopping spree every wk txt store to skilgmetscswinawkageperwksub,ur award citi break could win summer shop spree everi wk txt store skilgmetscswinawkageperwksub
0,Is ur paper today in e morn or aft?,35,9,is ur paper today in e morn or aft,ur paper today e morn aft
0,I will lick up every drop :) are you ready to use your mouth as well?,69,16,i will lick up every drop are you ready to use your mouth as well,lick everi drop readi use mouth well
0,And you! Will expect you whenever you text! Hope all goes well tomo ,68,13,and you will expect you whenever you text hope all goes well tomo,expect whenev text hope goe well tomo
0,Great. P diddy is my neighbor and comes for toothpaste every morning,68,12,great p diddy is my neighbor and comes for toothpaste every morning,great p diddi neighbor come toothpast everi morn
0,"I av a new number,  . Wil u only use this one,ta.",49,12,i av a new number wil u only use this oneta,av new number wil u use oneta
0,So its to be poking man everyday that they teach you in canada abi! How are you. Just saying hi.,96,20,so its to be poking man everyday that they teach you in canada abi how are you just saying hi,poke man everyday teach canada abi say hi
0,7 lor... Change 2 suntec... Wat time u coming?,46,9,lor change suntec wat time u coming,lor chang suntec wat time u come
0,No de.am seeing in online shop so that i asked.,47,10,no deam seeing in online shop so that i asked,deam see onlin shop ask
0,Just curious because my cuz asked what I was up to,50,11,just curious because my cuz asked what i was up to,curiou cuz ask
0,Nice.nice.how is it working?,28,4,nicenicehow is it working,nicenicehow work
0,Okay lor... Wah... like that def they wont let us go... Haha... What did they say in the terms and conditions?,110,21,okay lor wah like that def they wont let us go haha what did they say in the terms and conditions,okay lor wah like def wont let us go haha say term condit
0,Haha... Yup hopefully  we will lose a few kg by mon. after hip hop can go orchard and weigh again,97,20,haha yup hopefully we will lose a few kg by mon after hip hop can go orchard and weigh again,haha yup hope lose kg mon hip hop go orchard weigh
0,She's good. How are you. Where r u working now,46,10,shes good how are you where r u working now,she good r u work
0,"Oh, yes, I've just been a little under the weather so i've kind of been coccooning at home",90,18,oh yes ive just been a little under the weather so ive kind of been coccooning at home,oh ye ive littl weather ive kind coccoon home
0,At home also.,13,3,at home also,home also
0,This phone has the weirdest auto correct.,41,7,this phone has the weirdest auto correct,phone weirdest auto correct
0,Oops my phone died and I didn't even know. Yeah I like it better.,65,14,oops my phone died and i didnt even know yeah i like it better,oop phone die didnt even know yeah like better
0,Havent mus ask if u can 1st wat. Of meet 4 lunch den u n him meet can already lor. Or u wan 2 go ask da ge 1st then confirm w me asap?,134,34,havent mus ask if u can st wat of meet lunch den u n him meet can already lor or u wan go ask da ge st then confirm w me asap,havent mu ask u st wat meet lunch den u n meet alreadi lor u wan go ask da ge st confirm w asap
0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,",145,34,she said do u mind if i go into the bedroom for a minute ok i sed in a sexy mood she came out minuts latr wid a caken my wife,said u mind go bedroom minut ok sed sexi mood came minut latr wid caken wife
0,"OH YEAH,AND HAV A GREAT TIME IN NEWQUAY-SEND ME A POSTCARD !1 LOOK AFTER ALL THE GIRLS WHILE IM GONE(U KNOW THE 1IM TALKIN BOUT!)xx",131,25,oh yeahand hav a great time in newquaysend me a postcard look after all the girls while im goneu know the im talkin boutxx,oh yeahand hav great time newquaysend postcard look girl im goneu know im talkin boutxx
0,We got a divorce. Lol. She.s here,33,7,we got a divorce lol shes here,got divorc lol she
0,What's ur pin?,14,3,whats ur pin,what ur pin
0,"Babe, have you got enough money to pick up bread and milk ? And I'll give you it back when you get home ?",105,24,babe have you got enough money to pick up bread and milk and ill give you it back when you get home,babe got enough money pick bread milk ill give back get home
0,I want snow. It's just freezing and windy.,42,8,i want snow its just freezing and windy,want snow freez windi
1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only,158,28,urgent we are trying to contact u todays draw shows that you have won a prize guaranteed call from land line claim y valid hrs only,urgent tri contact u today draw show prize guarante call land line claim valid hr
0,Come to mahal bus stop.. &lt;DECIMAL&gt;,40,6,come to mahal bus stop ltdecimalgt,come mahal bu stop ltdecimalgt
0,Don know:)this week i'm going to tirunelvai da.,47,8,don knowthis week im going to tirunelvai da,knowthi week im go tirunelvai da
0,Me too baby! I promise to treat you well! I bet you will take good care of me...,80,18,me too baby i promise to treat you well i bet you will take good care of me,babi promis treat well bet take good care
0,Its like that hotel dusk game i think. You solve puzzles in a area thing,72,15,its like that hotel dusk game i think you solve puzzles in a area thing,like hotel dusk game think solv puzzl area thing
1,"Thanks for your ringtone order, reference number X29. Your mobile will be charged 4.50. Should your tone not arrive please call customer services 09065989180",157,24,thanks for your ringtone order reference number x your mobile will be charged should your tone not arrive please call customer services,thank rington order refer number x mobil charg tone arriv pleas call custom servic
0,"Hi, my love! How goes that day? Fuck, this morning I woke and dropped my cell on the way down the stairs but it seems alright ... *phews* I miss you !",150,32,hi my love how goes that day fuck this morning i woke and dropped my cell on the way down the stairs but it seems alright phews i miss you,hi love goe day fuck morn woke drop cell way stair seem alright phew miss
